gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000249307.7,549.5957446993464,4.351684128485761,0.5575601356258475,7.804869556538691,5.956311969056783e-15,7.903703227117368e-13
ENSG00000249343.3,8.2474917465457,-2.8064770701333277,0.8688582152998344,-3.2300748507796984,0.0012375781334481779,0.006350145882199463
ENSG00000249352.4,9.33952969292617,2.8870211749398895,0.7556732733073732,3.82046219830456,0.00013320182043308925,0.001131522370547501
ENSG00000249353.2,136.8210383786106,2.8600693591757893,0.34446682561829356,8.302887670074375,1.0161093733665408e-16,1.9430628532541137e-14
ENSG00000249362.2,24.405575155349784,3.8280408865780324,1.0648548175245012,3.594894650030499,0.00032452286949662167,0.0022530083854717777
ENSG00000249421.2,23.48655606716684,-3.3448918051654313,0.9242759265516548,-3.6189320841069166,0.0002958212546917012,0.0021036264882867885
ENSG00000249464.6,21.25505764482037,1.2249766809727685,0.39398730017343564,3.109178088820442,0.001876085989208393,0.008782782115277455
ENSG00000249484.9,7.389159688339337,-2.279759846275352,0.6578798429466144,-3.465313416602658,0.000529613878872772,0.003302363207221264
ENSG00000249485.1,27.901961230509603,2.258541356998481,0.39385149292275956,5.734499925943957,9.78004676129033e-09,3.9976497664473085e-07
ENSG00000249489.1,10.735127012472697,2.0613978992524706,0.6188550082746919,3.330986857486133,0.0008653868801824491,0.004825279733279783
ENSG00000249565.2,18.580420884136473,2.9766414471634066,0.5101694657348982,5.834613098366364,5.391552679985928e-09,2.35003648124241e-07
ENSG00000249617.1,2.9440078517964308,3.826365832213741,1.2125565433321464,3.1556184767258424,0.0016015820574897888,0.007755134977997922
ENSG00000249751.4,26.140537009547025,2.4610154331856093,0.42790780722898114,5.751274904569983,8.857295322076864e-09,3.6425796044394576e-07
ENSG00000249774.1,10.360546895315188,3.014869796102935,0.611349531262315,4.931499317383674,8.160085313604001e-07,1.769792416204114e-05
ENSG00000249780.1,15.030540658071466,1.91985197529445,0.5923898331356494,3.2408590895833784,0.0011917007505771312,0.006180370257661953
ENSG00000249790.3,26.46082060736793,-2.2518185173077265,0.727884677341776,-3.0936473694312876,0.001977123318336637,0.009141395610373153
ENSG00000249853.8,311.838470474837,-2.5736168898883367,0.7951708171640374,-3.2365585284770586,0.0012098041433745274,0.00624061551322858
ENSG00000249855.1,140.8239028066817,2.9562488625329855,0.3966198356682445,7.453608207850102,9.082144247227174e-14,1.0236222576885288e-11
ENSG00000249859.12,152.39875038877324,1.6952826787376842,0.3620349871490991,4.682648746430425,2.8319154809359953e-06,5.0418577204212104e-05
ENSG00000249896.2,402.59634476283094,-2.5045394465199147,0.8139213235639507,-3.0771272038348685,0.0020900608943708997,0.009545603647281948
ENSG00000249936.3,136.77171237098096,1.4638945958845555,0.2665647490304259,5.491703615009747,3.980750303399503e-08,1.3607800878511729e-06
ENSG00000249937.8,26.205017092871202,-2.4311078717543304,0.7758670459211924,-3.133407823588975,0.001727891801168702,0.008235000256206887
ENSG00000250007.7,36.53845839039696,-2.8301217475394935,0.8270265614832538,-3.422044562225103,0.0006215212625174932,0.003717122168835194
ENSG00000250081.1,4.545847663007161,5.111556395980637,1.375270435513862,3.7167645460732475,0.00020179033630999803,0.0015687233157813613
ENSG00000250091.3,527.7606004190948,-1.464374092962943,0.4367658927630766,-3.3527665901267887,0.0008000814814575975,0.004543653729481867
ENSG00000250107.1,70.23640682196438,-2.0619897323449696,0.6269323579049721,-3.289014686106723,0.001005387774997637,0.00542619324686663
ENSG00000250133.2,4.416554231543139,5.688552721031061,1.7253405963221922,3.297060727114992,0.00097702373964823,0.005304996668999068
ENSG00000250144.1,35.33146356247228,4.788984264539336,0.6088506756469935,7.865613780341684,3.672920949582689e-15,5.07371649327738e-13
ENSG00000250182.3,297.1089621128085,3.244674241829617,0.39079400539952436,8.3027738322456,1.0170837966693768e-16,1.9430628532541137e-14
ENSG00000250237.1,14.621535780548669,4.029674981675951,0.749835159173035,5.374081132872095,7.697419506151352e-08,2.3648959934268663e-06
ENSG00000250317.8,1001.9990647381378,0.8289754765783274,0.26763417472019924,3.097420116265002,0.0019521300185868734,0.009064734754468989
ENSG00000250320.6,107.34945624775183,-2.0846817442537127,0.633141513084352,-3.2925999972710294,0.0009926559090906902,0.005369311691400787
ENSG00000250321.1,9.251237777737181,3.469792028644431,0.7751074910155857,4.476530118549275,7.586596972214929e-06,0.000113356526270142
ENSG00000250343.1,25.943723180084962,2.7408918115403456,0.5642272440730182,4.857779981970597,1.187092110149894e-06,2.420643464883247e-05
ENSG00000250358.6,23.78473287110398,2.288433821964115,0.4549419174555528,5.030167004093862,4.900528004628763e-07,1.1389605078575063e-05
ENSG00000250420.8,17.39000359856047,-3.9646491868466494,0.7812087810861436,-5.075018718215699,3.87457858015068e-07,9.377315652607265e-06
ENSG00000250461.1,8.83116551128383,3.4166076438210826,0.7716204413394495,4.42783454244709,9.518387091665619e-06,0.00013674495631370496
ENSG00000250462.8,391.11605686413304,0.9298320987674487,0.26827694077607567,3.46594118778012,0.0005283788451664446,0.0032969518073311366
ENSG00000250471.2,4.756112549844738,2.78813556697782,0.8874816591632684,3.1416261262306175,0.0016801242708152787,0.008056146216305965
